中文項目名稱,健保支付點數,備註,生效起日,生效迄日,英文項目名稱,診療項目代碼,支付規定
低收入戶＿一般治療膳食費（日）,190,依據衛生福利部114年11月11日衛部救字第1141363965號函，自115年起調整。,20260101,29101231,,F0003C,"(治療)F0003C - 低收入戶＿一般治療膳食費（日）審查原則：2025-10-01

1. 申報條件  
   a. 申請人必須為經衛福部核定之「低收入戶」醫療救助對象，並持有有效之「低收入戶醫療救助證」或「醫療救助證明書」。  
   b. 申報項目僅適用於住院病患，且在住院期間必須接受醫師開立之治療計畫。  
   c. 申報費用僅限於「一般治療膳食費」，不得與其他膳食相關費用（如特定營養膳食、營養補助等）重複申報。  
   d. 每日可申報之膳食費上限為新臺幣 500 元，且總額不得超過本次住院總費用之 3%。  

2. 應檢附文件  
   a. 低收入戶醫療救助證明（或證明書原件/影印本）。  
   b. 病患住院醫療記錄（含住院號、住院日期、醫師診斷與治療計畫）。  
   c. 每日膳食使用記錄表，必須列明膳食種類、份量、供餐時間及餐食供應單位。  
   d. 餐食供應單位開立之發票或收據（含餐食成本、供餐時間、供餐人員）。  
   e. 醫師或營養師對膳食適應性的書面評估（如有）。  

3. 重複申報的限制  
   a. 同一住院病患，每日只能申報一次膳食費；若同一病患於同一住院期間多次申報，僅以第一次申報之費用為核准。  
   b. 連續住院（重新入院但時間間隔 < 30 天）之膳食費，若前次住院期間已全額申報，則當次住院膳食費不得再申報。  
   c. 若同一病患於同一醫療院所多個科別住院，膳食費必須按科別分別申報，且每日不得超過一次。  

4. 特殊注意事項  
   a. 膳食費僅適用於病患於醫院內由院方營養服務部或經核准之第三方餐飲服務提供之餐食；自行帶食或外食不予核准。  
   b. 申報膳食費必須與病患的治療計畫相符，且膳食內容須符合醫師或營養師的營養建議。  
   c. 如因醫療情形變更（如手術、急診、治療中斷）需調整膳食計畫，必須附上醫師或營養師重新評估書。  
   d. 申報人需於住院結束後 30 天內完成申報並附齊所有必備文件，逾期將不予核准。  
   e. 如發現申報資料不實或重複申報，主管機關將依醫療保險違規處分辦理，並扣回已核付之費用。"
代辦職業傷病住院膳食費＿普通膳食費（日）,65,依據本署96年10月16日健保醫字第0960052927號函及本署96年11月8日健保醫字第0960032179號函辦理,20080101,29101231,,G0001C,2.地區醫院(含)層級以下，且過去三個月內，平均每月每位護理人員訪視次數在三十人次(含)以下之院所，
代辦職業傷病住院膳食費＿一般治療膳食費（日）,80,依據本署96年10月16日健保醫字第0960052927號函及本署96年11月8日健保醫字第0960032179號函辦理,20080101,29101231,,G0002C,2.地區醫院(含)層級以下，且過去三個月內，平均每月每位護理人員訪視次數在三十人次(含)以下之院所，
子宮頸抹片取樣,80,行政院衛生福利部疾病管制局委託本署代辦項目，增加30歲以下HIV女性個案，每年一次子宮頸抹片檢查,20100501,29101231,,I1001C,"審查原則：  
依據《全民健康保險醫療服務給付項目及支付標準》第二部相關章節，本項（I1001C）為子宮頸抹片取樣，須符合臨床適應症（年齡20–69歲、未接受子宮切除手術或有其他醫學必要性），且每位患者每年度僅限申報一次。執行過程必須詳細記錄於病歷，並提供臨床適應症說明文件。若病歷未符合上述條件，則不予給付。"
骨盆檢查費,55,行政院衛生福利部疾病管制局委託本署代辦30歲以下HIV女性個案，提供每年一次子宮頸抹片檢查,20100501,29101231,,I1002C,"(檢查)I1002C - 骨盆檢查費 審查原則：(114/1/1)

1. **申報條件**  
   - 需符合下列適應症之一，並由主治醫師開立診斷書或病歷摘要證明：  
     1) 妇科門診常規檢查，包括宮頸抹片、陰道分泌物異常、骨盆腫瘤、子宮肌瘤、卵巢囊腫等。  
     2) 產前檢查，主要針對胎位、胎盤位置、孕婦骨盆結構評估。  
     3) 骨盆疼痛、尿道痛、骨盆脫垂或其他骨盆結構異常的臨床評估。  
     4) 骨盆腔內重大手術（如骨盆腔腫瘤切除、子宮全切除等）前的術前評估。  
   - 申報時須附有醫師診斷書、病歷摘要或檢查申請單，明確說明適應症與臨床需求。

2. **應檢附文件**  
   - 服務申請單（含病歷摘要、適應症說明）。  
   - 具體檢查報告（超音波、X‑ray、CT、MRI 等影像報告或醫師評估報告）。  
   - 如為術前評估，須附術前評估書或手術同意書。  
   - 其他必要文件（如孕婦胎位確認表、手術前藥物使用記錄等）依個案需求提交。

3. **重複申報限制**  
   - 同一病人於同一診療單位內，常規骨盆檢查不得於 3 個月內重複申報。  
   - 如因急性臨床變化（如急性腹痛、妊娠週期變動、手術前必要重新評估）需再次檢查，必須在申報時說明臨床必要性並附相應病歷記錄。  
   - 同一檢查項目若在 30 天內多次申報，需附醫師說明重複檢查的臨床理由。

4. **特殊注意事項**  
   - 影像檢查（超音波、X‑ray、CT、MRI 等）必須使用本院授權的影像系統，報告須為原件或經驗證的電子檔。  
   - 產前檢查中若涉及胎位或胎盤位置確認，必須附相應報告並於病歷中標註。  
   - 若為術前評估，骨盆檢查費不得與「術前評估」其他項目同時申報。  
   - 申報人必須確保病歷中已完整記錄檢查時間、檢查醫師、檢查內容及結果，並於病歷中說明檢查結論。  
   - 若檢查項目不屬於主要適應症範圍（如多餘影像檢查），必須在申報時以文字說明並附醫師診斷書以證明臨床必要性。  
   - 任何重複申報或多餘檢查項目，經審查委員會審核，若不符合臨床需求，將不予給付。"
婦科細胞檢查,245,行政院衛生福利部疾病管制局委託本署代辦30歲以下HIV女性個案，提供每年一次子宮頸抹片檢查,20100501,29101231,,I1003C,"(檢查)I1003C - 婦科細胞檢查 審查原則：(2025/10/23)  

1. **申報條件**  
   - 需符合下列適應症：  
     - 25–64 歲女性，每 3 年定期篩檢；  
     - 高危因素者（HPV 感染史、宮頸癌家族史、免疫抑制、流產/懷孕後出血、宮頸黏膜異常等）可於任何時段進行；  
     - 有陰道出血、宮頸異常、HPV 尿液/血清檢測陽性、已接種 HPV 疫苗但需後續篩檢者；  
   - 不得於同一個月內為同一病患多次申報。  
   - 必須為女性（或同類性別者）進行，男性不適用。  

2. **應檢附文件**  
   - 完整填寫之「婦科細胞檢查申請單」(含病患基本資料、檢查適應症說明、醫師簽名及時間戳記)。  
   - 前一次檢查報告摘要（如有），或上一個 3 年內之篩檢結果。  
   - 該次檢驗之細胞學報告（含診斷分類：正常、ASC-US、LSIL、HSIL、CIN、癌等）以及 HPV 同時檢測結果（如合併）。  
   - 若檢查因特殊情況（如手術後、感染期）延後，必須附加醫師說明。  

3. **重複申報限制**  
   - 同一病患於 12 個月內不得重複申報婦科細胞檢查，除非上一結果為「無法評估」或「異常」或出現新的臨床症狀；  
   - 若需提前重複，必須附上醫師臨床必要性說明（如已知異常、病史變更）。  
   - 若出現「ASC-US」以上結果，需於 3 個月內進行重檢或進一步的 colposcopy；重檢時仍受 12 個月間隔原則限制。  

4. **特殊注意事項**  
   - 檢查前 24 小時禁止陰道洗滌、使用避孕藥或任何陰道內部物質。  
   - 出現活躍陰道出血、宮頸手術或感染、手術後 4 週內，應延期至症狀緩解後再進行。  
   - 報告必須使用標準化分類系統（如 Bethesda 2001/2014），並以電子方式上傳至全民健康保險資料庫。  
   - 如報告呈現 ASC-US、LSIL、HSIL 等異常，應依最新《台灣衛福部國民健康保險醫療服務給付項目》及 NCCN 指南，指定後續管理（如重檢、Colposcopy、活檢或治療）。  
   - 本項目不含 HPV 同時檢測的費用；若合併檢測，HPV 需另行申報項目代碼。  

以上審查原則即為 I1003C 之正式審查標準，適用於 2025 年 10 月 23 日起實施。"
成健B、C型病毒肝炎篩檢：四十五歲至七十九歲(原住民四十歲至七十九歲)，終身補助一次,370,追溯至113年1月1日起生效,20240501,29101231,,L1001C,"審查原則：依《全民健康保險醫療服務給付項目及支付標準》第二部，成健B、C型病毒肝炎篩檢（代碼L1001C）限定於45–79歲（原住民40–79歲）且每人終身僅補助一次。申報時必須：  
1. 確認申報者符合年齡／原住民範圍。  
2. 確認先前未於終身內已申報同類檢查。  
3. 病歷中詳細記錄臨床適應症、檢驗流程、結果及執行時間。  
4. 若已達終身補助次數，後續不得再申報。"
成健B、C型病毒肝炎篩檢：七十五年以前(含)出生且未滿四十五歲(原住民七十五年以前(含)出生且未滿四十歲)，終身補助一次,370,,20250701,29101231,,L1002C,(二十一)病歷記載應有病人之主訴、檢查所見之敘述或圖示(得照相或文字敘述)、診斷及處置或治療，病歷紀
慢性呼吸照護病房論日計酬：第1－90日,4451,一、患者符合以下狀況，得回轉加護病房照護，每次以7日為原則：1.各器官系統呈現不穩定狀況：●血壓須升壓藥維持，心律不整狀態。●腎衰竭表現者，或接受血液透析情況不穩定者。●肝衰竭表現者。●大量胃腸出血者(指仍觀察是否須外科治療者)。●嚴重感染仍尚未控制穩定者。2.外科術後，2週內須再為相同原因手術者，或手術後巨大開放性傷口仍未穩定。3.氧氣狀況不穩定者：氧氣濃度(FIO2)≧40%且吐氣末端陽壓 PEEP≧10cmH2O 仍無法維持aO2(SpO2)≧90%或 PaO2≧60mmHg.二、 符合以上狀況回轉加護病房照護者，病情好轉，應回慢性呼吸照護病房，並累計回轉前慢性呼吸照護病房之照護日數。三、 本階段申報項目，需依病患入住慢性呼吸照護病房或一般病房(含經濟病床)之照護日數累計計算。四、「本階段審查原則：依據全民健康保險醫療費用審查注意事項審查原則辦理」。,20210701,29101231,,P1011C,"審查原則  
1. 必須符合慢性呼吸照護病房服務適應症，並由主治醫師開立慢性呼吸照護病房服務處方。  
2. 住院期間每日必須完成呼吸照護項目，並於病歷詳細記錄呼吸機設定、氧氣濃度、肺功能測試等。  
3. 每日可申報點數按表定標準計算，服務期間不得超過90天；超過90天需另申報延長照護項目。  
4. 同時使用呼吸機或需重症監護等特殊情形，須另行申報重症照護病房相關項目。  
5. 申報時須附醫師處方、病歷摘要及每日照護項目清單。"
慢性呼吸照護病房論日計酬：第91天以後,3674,一、患者符合以下狀況，得回轉加護病房照護，每次以7日為原則：1.各器官系統呈現不穩定狀況：●血壓須升壓藥維持，心律不整狀態。●腎衰竭表現者，或接受血液透析情況不穩定者。●肝衰竭表現者。●大量胃腸出血者(指仍觀察是否須外科治療者)。●嚴重感染仍尚未控制穩定者。2.外科術後，2週內須再為相同原因手術者，或手術後巨大開放性傷口仍未穩定。3.氧氣狀況不穩定者：氧氣濃度(FIO2)≧40%且吐氣末端陽壓 PEEP≧10cmH2O 仍無法維持aO2(SpO2)≧90%或 PaO2≧60mmHg.二、 符合以上狀況回轉加護病房照護者，病情好轉，應回慢性呼吸照護病房，並累計回轉前慢性呼吸照護病房之照護日數。三、 本階段申報項目，需依病患入住慢性呼吸照護病房或一般病房(含經濟病床)之照護日數累計計算。四、「本階段審查原則：依據全民健康保險醫療費用審查注意事項審查原則辦理」。,20210701,29101231,,P1012C,"審查原則：  
本項目屬慢性呼吸照護病房論日計酬：第91天以後，申報時須符合以下條件：  
1. 患者於第91天或以後仍於慢性呼吸照護病房持續治療，且持續使用呼吸機或高流量氧療。  
2. 醫師必須出具「慢性呼吸照護病房長期照護診斷證明」，並於病歷中詳細記錄每日照護計畫與執行過程。  
3. 病歷必須完整記錄機器設定、使用時間與任何異常情況，並於該日結束時更新。  
4. 付款點數以《醫療服務給付項目及支付標準》第二部「慢性呼吸照護病房論日計酬」表定標準計算，且不得超過該表之最高點數。  
5. 本項目僅適用於符合長期照護契約（或慢性病照護契約）之患者；若未達長期照護契約標準，不能申報。  
6. 若患者於第91天前已離院或死亡，則不予計付。"
